fid,ID,Area
3461,생활서비스시설_공원_1414,6423.736
3462,생활서비스시설_공원_1414,1813.059
3464,생활서비스시설_공원_1414,1725.673
3465,생활서비스시설_공원_1414,1147.910
3471,생활서비스시설_공원_1414,8806.678
3473,생활서비스시설_공원_1414,5984.804
3474,생활서비스시설_공원_1414,124.207
3475,생활서비스시설_공원_1414,1594.096
3476,생활서비스시설_공원_1414,1035.688
3477,생활서비스시설_공원_1414,11899.597
3478,생활서비스시설_공원_1414,43231.171
3479,생활서비스시설_공원_1414,770.228
3482,생활서비스시설_공원_1414,9985.396
3484,생활서비스시설_공원_1414,97058.229
3485,생활서비스시설_공원_1414,94115.360
3524,생활서비스시설_공원_1414,47109.604
3525,생활서비스시설_공원_1414,2062.931
3526,생활서비스시설_공원_1414,2837.816
3527,생활서비스시설_공원_1414,170.843
3528,생활서비스시설_공원_1414,283.356
3529,생활서비스시설_공원_1414,14111.411
3532,생활서비스시설_공원_1414,138527.896
3533,생활서비스시설_공원_1414,5295.478
3536,생활서비스시설_공원_1414,2453.060
3538,생활서비스시설_공원_1414,1612.377
3541,생활서비스시설_공원_1414,4994.122
3542,생활서비스시설_공원_1414,331.021
3548,생활서비스시설_공원_1414,22443.352
3549,생활서비스시설_공원_1414,9482.049
3550,생활서비스시설_공원_1414,4811.844
3552,생활서비스시설_공원_1414,9769.052
3553,생활서비스시설_공원_1414,43253.611
3554,생활서비스시설_공원_1414,77310.064
3557,생활서비스시설_공원_1414,1940.474
3558,생활서비스시설_공원_1414,2072.576
3559,생활서비스시설_공원_1414,114666.935
3560,생활서비스시설_공원_1414,135919.104
3561,생활서비스시설_공원_1414,136555.630
3601,생활서비스시설_공원_1414,86.218
3602,생활서비스시설_공원_1414,3903.140
3604,생활서비스시설_공원_1414,62331.326
3611,생활서비스시설_공원_1414,1606.803
3612,생활서비스시설_공원_1414,324.438
3613,생활서비스시설_공원_1414,437.202
3617,생활서비스시설_공원_1414,152.204
3618,생활서비스시설_공원_1414,719.139
3619,생활서비스시설_공원_1414,765.769
3624,생활서비스시설_공원_1414,43179.646
3625,생활서비스시설_공원_1414,31570.936
3626,생활서비스시설_공원_1414,3904.142
3627,생활서비스시설_공원_1414,1347.133
3629,생활서비스시설_공원_1414,3124.170
3630,생활서비스시설_공원_1414,89838.609
3631,생활서비스시설_공원_1414,2412.411
3632,생활서비스시설_공원_1414,817.319
3633,생활서비스시설_공원_1414,30.676
3634,생활서비스시설_공원_1414,15334.285
3635,생활서비스시설_공원_1414,50472.567
3636,생활서비스시설_공원_1414,125229.646
3673,생활서비스시설_공원_1414,4374.697
3683,생활서비스시설_공원_1414,52353.917
3684,생활서비스시설_공원_1414,58878.739
3686,생활서비스시설_공원_1414,37526.105
3687,생활서비스시설_공원_1414,206.413
3692,생활서비스시설_공원_1414,359.921
3694,생활서비스시설_공원_1414,1822.677
3695,생활서비스시설_공원_1414,2451.852
3697,생활서비스시설_공원_1414,700.861
3701,생활서비스시설_공원_1414,22510.434
3702,생활서비스시설_공원_1414,46102.597
3704,생활서비스시설_공원_1414,51693.815
3705,생활서비스시설_공원_1414,8778.010
3706,생활서비스시설_공원_1414,3430.039
3707,생활서비스시설_공원_1414,22067.903
3710,생활서비스시설_공원_1414,1601.376
3711,생활서비스시설_공원_1414,63856.021
3712,생활서비스시설_공원_1414,138564.065
3713,생활서비스시설_공원_1414,95706.784
3751,생활서비스시설_공원_1414,150.293
3752,생활서비스시설_공원_1414,7913.979
3759,생활서비스시설_공원_1414,15661.524
3760,생활서비스시설_공원_1414,16744.640
3761,생활서비스시설_공원_1414,19654.713
3762,생활서비스시설_공원_1414,2607.854
3763,생활서비스시설_공원_1414,811.516
3764,생활서비스시설_공원_1414,370.318
3767,생활서비스시설_공원_1414,52881.644
3768,생활서비스시설_공원_1414,38278.538
3770,생활서비스시설_공원_1414,12.756
3777,생활서비스시설_공원_1414,10538.474
3780,생활서비스시설_공원_1414,75608.503
3781,생활서비스시설_공원_1414,45289.787
3782,생활서비스시설_공원_1414,2941.119
3783,생활서비스시설_공원_1414,43.351
3784,생활서비스시설_공원_1414,7081.823
3785,생활서비스시설_공원_1414,1576.710
3786,생활서비스시설_공원_1414,453.273
3787,생활서비스시설_공원_1414,72611.135
3788,생활서비스시설_공원_1414,138564.065
3834,생활서비스시설_공원_1414,113815.703
3835,생활서비스시설_공원_1414,85280.956
3836,생활서비스시설_공원_1414,13942.160
3837,생활서비스시설_공원_1414,51.811
3841,생활서비스시설_공원_1414,15829.464
3843,생활서비스시설_공원_1414,6941.566
3844,생활서비스시설_공원_1414,62754.243
3845,생활서비스시설_공원_1414,617.993
3850,생활서비스시설_공원_1414,1230.025
3854,생활서비스시설_공원_1414,7857.289
3856,생활서비스시설_공원_1414,61105.010
3857,생활서비스시설_공원_1414,138564.065
3858,생활서비스시설_공원_1414,117278.869
3859,생활서비스시설_공원_1414,25046.802
3860,생활서비스시설_공원_1414,90353.122
3861,생활서비스시설_공원_1414,103504.743
3862,생활서비스시설_공원_1414,37786.144
3863,생활서비스시설_공원_1414,2029.737
3864,생활서비스시설_공원_1414,51906.666
3865,생활서비스시설_공원_1414,87717.237
3907,생활서비스시설_공원_1414,77787.995
3908,생활서비스시설_공원_1414,64464.128
3909,생활서비스시설_공원_1414,6432.545
3910,생활서비스시설_공원_1414,19475.902
3911,생활서비스시설_공원_1414,53651.174
3912,생활서비스시설_공원_1414,52480.591
3913,생활서비스시설_공원_1414,3120.817
3914,생활서비스시설_공원_1414,986.612
3915,생활서비스시설_공원_1414,9149.800
3916,생활서비스시설_공원_1414,13929.734
3917,생활서비스시설_공원_1414,6734.091
3920,생활서비스시설_공원_1414,2894.978
3924,생활서비스시설_공원_1414,3611.012
3926,생활서비스시설_공원_1414,6299.466
3931,생활서비스시설_공원_1414,97590.615
3932,생활서비스시설_공원_1414,138564.065
3933,생활서비스시설_공원_1414,138564.065
3934,생활서비스시설_공원_1414,106072.938
3935,생활서비스시설_공원_1414,16762.998
3936,생활서비스시설_공원_1414,45869.751
3937,생활서비스시설_공원_1414,68014.214
3938,생활서비스시설_공원_1414,78122.176
3939,생활서비스시설_공원_1414,1105.075
3940,생활서비스시설_공원_1414,7774.578
3977,생활서비스시설_공원_1414,2632.388
3984,생활서비스시설_공원_1414,15726.489
3985,생활서비스시설_공원_1414,7649.609
3986,생활서비스시설_공원_1414,645.142
3987,생활서비스시설_공원_1414,691.850
3988,생활서비스시설_공원_1414,5600.922
3989,생활서비스시설_공원_1414,48791.373
3990,생활서비스시설_공원_1414,3561.175
3991,생활서비스시설_공원_1414,1785.018
3992,생활서비스시설_공원_1414,9370.843
3998,생활서비스시설_공원_1414,868.060
4000,생활서비스시설_공원_1414,2313.643
4001,생활서비스시설_공원_1414,2774.562
4002,생활서비스시설_공원_1414,1079.378
4003,생활서비스시설_공원_1414,13168.763
4007,생활서비스시설_공원_1414,64598.431
4008,생활서비스시설_공원_1414,138564.065
4009,생활서비스시설_공원_1414,138564.065
4010,생활서비스시설_공원_1414,138564.065
4011,생활서비스시설_공원_1414,23058.593
4012,생활서비스시설_공원_1414,11210.191
4013,생활서비스시설_공원_1414,123.393
4014,생활서비스시설_공원_1414,5120.137
4015,생활서비스시설_공원_1414,23048.204
4016,생활서비스시설_공원_1414,46815.261
4052,생활서비스시설_공원_1414,2653.876
4060,생활서비스시설_공원_1414,31971.207
4061,생활서비스시설_공원_1414,92005.133
4062,생활서비스시설_공원_1414,96970.555
4063,생활서비스시설_공원_1414,25208.130
4064,생활서비스시설_공원_1414,2686.344
4065,생활서비스시설_공원_1414,23970.595
4066,생활서비스시설_공원_1414,35091.850
4069,생활서비스시설_공원_1414,1895.852
4070,생활서비스시설_공원_1414,1142.888
4071,생활서비스시설_공원_1414,631.612
4074,생활서비스시설_공원_1414,808.349
4078,생활서비스시설_공원_1414,1578.002
4079,생활서비스시설_공원_1414,30637.751
4083,생활서비스시설_공원_1414,110766.908
4084,생활서비스시설_공원_1414,138564.065
4085,생활서비스시설_공원_1414,126901.254
4086,생활서비스시설_공원_1414,52131.332
4088,생활서비스시설_공원_1414,21719.892
4089,생활서비스시설_공원_1414,327.897
4091,생활서비스시설_공원_1414,9622.899
4092,생활서비스시설_공원_1414,125763.496
4129,생활서비스시설_공원_1414,3788.284
4136,생활서비스시설_공원_1414,65349.220
4137,생활서비스시설_공원_1414,63886.528
4138,생활서비스시설_공원_1414,108619.002
4139,생활서비스시설_공원_1414,73550.881
4140,생활서비스시설_공원_1414,8748.793
4141,생활서비스시설_공원_1414,3335.783
4142,생활서비스시설_공원_1414,17192.788
4145,생활서비스시설_공원_1414,81187.061
4146,생활서비스시설_공원_1414,21428.526
4147,생활서비스시설_공원_1414,1208.569
4155,생활서비스시설_공원_1414,1836.720
4160,생활서비스시설_공원_1414,110627.772
4161,생활서비스시설_공원_1414,111004.405
4162,생활서비스시설_공원_1414,20380.744
4164,생활서비스시설_공원_1414,125.512
4166,생활서비스시설_공원_1414,1616.909
4167,생활서비스시설_공원_1414,1041.917
4168,생활서비스시설_공원_1414,26803.213
4211,생활서비스시설_공원_1414,112501.517
4212,생활서비스시설_공원_1414,4631.998
4213,생활서비스시설_공원_1414,107.596
4215,생활서비스시설_공원_1414,3744.704
4216,생활서비스시설_공원_1414,1596.826
4217,생활서비스시설_공원_1414,1329.123
4220,생활서비스시설_공원_1414,27207.376
4221,생활서비스시설_공원_1414,135654.929
4222,생활서비스시설_공원_1414,50254.204
4223,생활서비스시설_공원_1414,8231.755
4229,생활서비스시설_공원_1414,26594.944
4230,생활서비스시설_공원_1414,54117.502
4231,생활서비스시설_공원_1414,58173.974
4235,생활서비스시설_공원_1414,6916.481
4236,생활서비스시설_공원_1414,75853.742
4237,생활서비스시설_공원_1414,16181.034
4241,생활서비스시설_공원_1414,1634.860
4243,생활서비스시설_공원_1414,33.292
4244,생활서비스시설_공원_1414,15979.290
4288,생활서비스시설_공원_1414,105949.089
4289,생활서비스시설_공원_1414,21260.063
4291,생활서비스시설_공원_1414,582.791
4292,생활서비스시설_공원_1414,1206.686
4293,생활서비스시설_공원_1414,6899.071
4300,생활서비스시설_공원_1414,15094.800
4306,생활서비스시설_공원_1414,3234.611
4307,생활서비스시설_공원_1414,6220.464
4311,생활서비스시설_공원_1414,19069.890
4312,생활서비스시설_공원_1414,3287.096
4313,생활서비스시설_공원_1414,324.612
4314,생활서비스시설_공원_1414,995.333
4315,생활서비스시설_공원_1414,5705.443
4316,생활서비스시설_공원_1414,978.868
4318,생활서비스시설_공원_1414,22.895
4361,생활서비스시설_공원_1414,2209.378
4362,생활서비스시설_공원_1414,76891.439
4364,생활서비스시설_공원_1414,124673.948
4365,생활서비스시설_공원_1414,105558.141
4366,생활서비스시설_공원_1414,99926.440
4367,생활서비스시설_공원_1414,23367.698
4368,생활서비스시설_공원_1414,8114.755
4371,생활서비스시설_공원_1414,13726.997
4372,생활서비스시설_공원_1414,129261.900
4374,생활서비스시설_공원_1414,137482.772
4375,생활서비스시설_공원_1414,119168.354
4376,생활서비스시설_공원_1414,26408.915
4377,생활서비스시설_공원_1414,2871.422
4386,생활서비스시설_공원_1414,27958.991
4387,생활서비스시설_공원_1414,1435.896
4388,생활서비스시설_공원_1414,25897.806
4392,생활서비스시설_공원_1414,1007.496
4393,생활서비스시설_공원_1414,1603.113
4394,생활서비스시설_공원_1414,2105.440
4395,생활서비스시설_공원_1414,15308.375
4437,생활서비스시설_공원_1414,4356.228
4439,생활서비스시설_공원_1414,20331.043
4441,생활서비스시설_공원_1414,101879.981
4442,생활서비스시설_공원_1414,132222.517
4443,생활서비스시설_공원_1414,120656.604
4444,생활서비스시설_공원_1414,113056.085
4445,생활서비스시설_공원_1414,14628.704
4448,생활서비스시설_공원_1414,6716.123
4449,생활서비스시설_공원_1414,61015.520
4452,생활서비스시설_공원_1414,138564.065
4453,생활서비스시설_공원_1414,15874.908
4462,생활서비스시설_공원_1414,40364.573
4463,생활서비스시설_공원_1414,4338.887
4464,생활서비스시설_공원_1414,3244.642
4465,생활서비스시설_공원_1414,3047.362
4467,생활서비스시설_공원_1414,5494.079
4468,생활서비스시설_공원_1414,1358.864
4470,생활서비스시설_공원_1414,22.738
4471,생활서비스시설_공원_1414,962.560
4472,생활서비스시설_공원_1414,38091.030
4510,생활서비스시설_공원_1414,28170.544
4511,생활서비스시설_공원_1414,92961.689
4512,생활서비스시설_공원_1414,26859.632
4514,생활서비스시설_공원_1414,7440.002
4515,생활서비스시설_공원_1414,1153.893
4516,생활서비스시설_공원_1414,1341.251
4517,생활서비스시설_공원_1414,18311.050
4518,생활서비스시설_공원_1414,10124.229
4519,생활서비스시설_공원_1414,2555.311
4520,생활서비스시설_공원_1414,5841.318
4522,생활서비스시설_공원_1414,5788.170
4524,생활서비스시설_공원_1414,81070.183
4525,생활서비스시설_공원_1414,130510.242
4526,생활서비스시설_공원_1414,119784.766
4528,생활서비스시설_공원_1414,135319.186
4529,생활서비스시설_공원_1414,43447.965
4531,생활서비스시설_공원_1414,91.421
4532,생활서비스시설_공원_1414,950.886
4537,생활서비스시설_공원_1414,56523.115
4539,생활서비스시설_공원_1414,8208.224
4540,생활서비스시설_공원_1414,1004.831
4541,생활서비스시설_공원_1414,939.701
4542,생활서비스시설_공원_1414,87272.477
4543,생활서비스시설_공원_1414,62977.672
4544,생활서비스시설_공원_1414,53372.514
4545,생활서비스시설_공원_1414,21391.624
4547,생활서비스시설_공원_1414,37224.462
4584,생활서비스시설_공원_1414,26240.182
4585,생활서비스시설_공원_1414,55909.250
4587,생활서비스시설_공원_1414,45113.833
4588,생활서비스시설_공원_1414,137022.728
4589,생활서비스시설_공원_1414,18445.909
4591,생활서비스시설_공원_1414,8625.680
4592,생활서비스시설_공원_1414,4189.910
4594,생활서비스시설_공원_1414,6412.714
4595,생활서비스시설_공원_1414,2002.337
4598,생활서비스시설_공원_1414,12177.599
4600,생활서비스시설_공원_1414,14684.679
4601,생활서비스시설_공원_1414,117465.743
4602,생활서비스시설_공원_1414,67788.304
4603,생활서비스시설_공원_1414,109760.512
4604,생활서비스시설_공원_1414,79956.172
4605,생활서비스시설_공원_1414,37087.107
4606,생활서비스시설_공원_1414,2416.576
4607,생활서비스시설_공원_1414,12822.019
4613,생활서비스시설_공원_1414,52853.392
4614,생활서비스시설_공원_1414,9933.715
4615,생활서비스시설_공원_1414,1352.276
4616,생활서비스시설_공원_1414,5043.266
4617,생활서비스시설_공원_1414,61679.763
4618,생활서비스시설_공원_1414,80799.123
4619,생활서비스시설_공원_1414,38198.044
4620,생활서비스시설_공원_1414,54609.680
4621,생활서비스시설_공원_1414,35287.965
4623,생활서비스시설_공원_1414,45140.219
4652,생활서비스시설_공원_1414,862.843
4659,생활서비스시설_공원_1414,43548.036
4660,생활서비스시설_공원_1414,83927.894
4661,생활서비스시설_공원_1414,3637.001
4662,생활서비스시설_공원_1414,21689.158
4663,생활서비스시설_공원_1414,124590.168
4664,생활서비스시설_공원_1414,79573.260
4665,생활서비스시설_공원_1414,71406.826
4666,생활서비스시설_공원_1414,12918.200
4667,생활서비스시설_공원_1414,2773.790
4668,생활서비스시설_공원_1414,19009.957
4669,생활서비스시설_공원_1414,47362.804
4670,생활서비스시설_공원_1414,44126.328
4671,생활서비스시설_공원_1414,1571.583
4673,생활서비스시설_공원_1414,4759.635
4675,생활서비스시설_공원_1414,94.507
4676,생활서비스시설_공원_1414,36280.409
4677,생활서비스시설_공원_1414,12348.756
4678,생활서비스시설_공원_1414,11551.622
4679,생활서비스시설_공원_1414,69714.022
4680,생활서비스시설_공원_1414,91728.002
4681,생활서비스시설_공원_1414,14087.249
4682,생활서비스시설_공원_1414,15470.540
4683,생활서비스시설_공원_1414,1268.567
4688,생활서비스시설_공원_1414,23610.599
4689,생활서비스시설_공원_1414,1511.785
4690,생활서비스시설_공원_1414,3728.369
4691,생활서비스시설_공원_1414,11981.456
4692,생활서비스시설_공원_1414,50211.585
4693,생활서비스시설_공원_1414,76842.075
4694,생활서비스시설_공원_1414,909.166
4695,생활서비스시설_공원_1414,81.646
4696,생활서비스시설_공원_1414,1017.429
4697,생활서비스시설_공원_1414,1017.386
4698,생활서비스시설_공원_1414,24082.083
4728,생활서비스시설_공원_1414,54.583
4729,생활서비스시설_공원_1414,219.861
4730,생활서비스시설_공원_1414,1025.756
4731,생활서비스시설_공원_1414,1329.088
4735,생활서비스시설_공원_1414,44998.625
4736,생활서비스시설_공원_1414,24814.796
4738,생활서비스시설_공원_1414,1414.493
4739,생활서비스시설_공원_1414,3222.085
4740,생활서비스시설_공원_1414,6570.047
4741,생활서비스시설_공원_1414,10762.574
4742,생활서비스시설_공원_1414,20257.788
4743,생활서비스시설_공원_1414,18.437
4744,생활서비스시설_공원_1414,55.582
4745,생활서비스시설_공원_1414,5125.059
4746,생활서비스시설_공원_1414,55249.159
4747,생활서비스시설_공원_1414,14504.138
4748,생활서비스시설_공원_1414,11496.234
4753,생활서비스시설_공원_1414,1993.281
4755,생활서비스시설_공원_1414,70261.349
4757,생활서비스시설_공원_1414,36234.795
4758,생활서비스시설_공원_1414,4612.948
4759,생활서비스시설_공원_1414,289.040
4765,생활서비스시설_공원_1414,2324.323
4766,생활서비스시설_공원_1414,56.040
4767,생활서비스시설_공원_1414,6309.057
4768,생활서비스시설_공원_1414,963.848
4769,생활서비스시설_공원_1414,31132.696
4770,생활서비스시설_공원_1414,1003.349
4771,생활서비스시설_공원_1414,983.179
4772,생활서비스시설_공원_1414,1014.518
4773,생활서비스시설_공원_1414,1000.940
4801,생활서비스시설_공원_1414,7155.467
4802,생활서비스시설_공원_1414,4739.754
4803,생활서비스시설_공원_1414,371.575
4808,생활서비스시설_공원_1414,1298.208
4809,생활서비스시설_공원_1414,7727.701
4810,생활서비스시설_공원_1414,16372.521
4812,생활서비스시설_공원_1414,26833.643
4814,생활서비스시설_공원_1414,1518.101
4815,생활서비스시설_공원_1414,4250.206
4816,생활서비스시설_공원_1414,450.036
4817,생활서비스시설_공원_1414,1015.184
4819,생활서비스시설_공원_1414,1468.212
4821,생활서비스시설_공원_1414,3241.568
4822,생활서비스시설_공원_1414,3737.949
4823,생활서비스시설_공원_1414,88.709
4826,생활서비스시설_공원_1414,485.969
4827,생활서비스시설_공원_1414,1945.057
4828,생활서비스시설_공원_1414,1407.837
4829,생활서비스시설_공원_1414,17640.099
4830,생활서비스시설_공원_1414,28290.596
4831,생활서비스시설_공원_1414,1822.864
4832,생활서비스시설_공원_1414,407.864
4833,생활서비스시설_공원_1414,7431.509
4838,생활서비스시설_공원_1414,20836.569
4839,생활서비스시설_공원_1414,6094.351
4840,생활서비스시설_공원_1414,6686.593
4842,생활서비스시설_공원_1414,2326.451
4843,생활서비스시설_공원_1414,5935.709
4848,생활서비스시설_공원_1414,772.860
4849,생활서비스시설_공원_1414,5619.835
4880,생활서비스시설_공원_1414,293.324
4881,생활서비스시설_공원_1414,468.825
4882,생활서비스시설_공원_1414,1577.402
4883,생활서비스시설_공원_1414,827.394
4884,생활서비스시설_공원_1414,2745.184
4886,생활서비스시설_공원_1414,646.059
4887,생활서비스시설_공원_1414,607.598
4888,생활서비스시설_공원_1414,5016.357
4889,생활서비스시설_공원_1414,3003.001
4891,생활서비스시설_공원_1414,132.654
4892,생활서비스시설_공원_1414,205.202
4897,생활서비스시설_공원_1414,6582.866
4898,생활서비스시설_공원_1414,190.603
4899,생활서비스시설_공원_1414,41560.070
4900,생활서비스시설_공원_1414,9272.132
4902,생활서비스시설_공원_1414,1109.796
4903,생활서비스시설_공원_1414,3892.879
4904,생활서비스시설_공원_1414,6445.962
4905,생활서비스시설_공원_1414,32781.446
4906,생활서비스시설_공원_1414,44168.498
4907,생활서비스시설_공원_1414,12659.733
4908,생활서비스시설_공원_1414,133.426
4909,생활서비스시설_공원_1414,24812.383
4917,생활서비스시설_공원_1414,2093.638
4918,생활서비스시설_공원_1414,1150.128
4924,생활서비스시설_공원_1414,995.320
4925,생활서비스시설_공원_1414,1545.537
4926,생활서비스시설_공원_1414,84116.087
4953,생활서비스시설_공원_1414,98604.089
4954,생활서비스시설_공원_1414,548.029
4955,생활서비스시설_공원_1414,843.739
4956,생활서비스시설_공원_1414,71.905
4958,생활서비스시설_공원_1414,676.606
4959,생활서비스시설_공원_1414,2329.770
4960,생활서비스시설_공원_1414,839.849
4962,생활서비스시설_공원_1414,230.762
4963,생활서비스시설_공원_1414,405.212
4966,생활서비스시설_공원_1414,6159.167
4967,생활서비스시설_공원_1414,64.790
4969,생활서비스시설_공원_1414,8000.742
4970,생활서비스시설_공원_1414,25420.287
4971,생활서비스시설_공원_1414,1921.635
4972,생활서비스시설_공원_1414,1425.060
4974,생활서비스시설_공원_1414,731.477
4976,생활서비스시설_공원_1414,694.847
4979,생활서비스시설_공원_1414,3334.283
4980,생활서비스시설_공원_1414,57967.025
4981,생활서비스시설_공원_1414,8659.880
4982,생활서비스시설_공원_1414,474.891
4988,생활서비스시설_공원_1414,37654.232
4989,생활서비스시설_공원_1414,2501.230
4992,생활서비스시설_공원_1414,3109.773
4996,생활서비스시설_공원_1414,6294.200
4997,생활서비스시설_공원_1414,3907.363
4998,생활서비스시설_공원_1414,1451.925
5000,생활서비스시설_공원_1414,1628.929
5001,생활서비스시설_공원_1414,51905.533
5002,생활서비스시설_공원_1414,111421.062
5003,생활서비스시설_공원_1414,110773.867
5028,생활서비스시설_공원_1414,2462.273
5029,생활서비스시설_공원_1414,52595.500
5030,생활서비스시설_공원_1414,79108.214
5032,생활서비스시설_공원_1414,274.851
5033,생활서비스시설_공원_1414,1861.705
5034,생활서비스시설_공원_1414,1266.666
5035,생활서비스시설_공원_1414,1774.521
5036,생활서비스시설_공원_1414,2006.890
5037,생활서비스시설_공원_1414,357.285
5038,생활서비스시설_공원_1414,571.265
5040,생활서비스시설_공원_1414,2198.710
5041,생활서비스시설_공원_1414,59.906
5042,생활서비스시설_공원_1414,53.877
5044,생활서비스시설_공원_1414,14976.013
5045,생활서비스시설_공원_1414,78865.154
5046,생활서비스시설_공원_1414,63854.433
5050,생활서비스시설_공원_1414,1451.440
5052,생활서비스시설_공원_1414,5193.679
5053,생활서비스시설_공원_1414,2643.393
5055,생활서비스시설_공원_1414,28996.905
5057,생활서비스시설_공원_1414,8035.830
5058,생활서비스시설_공원_1414,1548.427
5059,생활서비스시설_공원_1414,6972.693
5066,생활서비스시설_공원_1414,1000.281
5067,생활서비스시설_공원_1414,1239.115
5068,생활서비스시설_공원_1414,27765.479
5069,생활서비스시설_공원_1414,985.193
5070,생활서비스시설_공원_1414,955.860
5076,생활서비스시설_공원_1414,977.590
5077,생활서비스시설_공원_1414,1574.892
5078,생활서비스시설_공원_1414,52675.733
5079,생활서비스시설_공원_1414,111159.461
5080,생활서비스시설_공원_1414,23258.694
5101,생활서비스시설_공원_1414,90.073
5103,생활서비스시설_공원_1414,882.899
5104,생활서비스시설_공원_1414,6655.804
5105,생활서비스시설_공원_1414,81824.994
5106,생활서비스시설_공원_1414,18325.966
5107,생활서비스시설_공원_1414,308.570
5108,생활서비스시설_공원_1414,5837.685
5109,생활서비스시설_공원_1414,290.498
5110,생활서비스시설_공원_1414,388.564
5111,생활서비스시설_공원_1414,69209.002
5112,생활서비스시설_공원_1414,90165.248
5113,생활서비스시설_공원_1414,1630.554
5115,생활서비스시설_공원_1414,211.283
5117,생활서비스시설_공원_1414,2.938
5119,생활서비스시설_공원_1414,192.897
5120,생활서비스시설_공원_1414,13513.236
5122,생활서비스시설_공원_1414,50252.305
5129,생활서비스시설_공원_1414,2563.781
5131,생활서비스시설_공원_1414,587.016
5133,생활서비스시설_공원_1414,53552.976
5134,생활서비스시설_공원_1414,18845.691
5135,생활서비스시설_공원_1414,87207.459
5139,생활서비스시설_공원_1414,2138.261
5141,생활서비스시설_공원_1414,3534.459
5145,생활서비스시설_공원_1414,1651.644
5146,생활서비스시설_공원_1414,3524.044
5147,생활서비스시설_공원_1414,17856.742
5148,생활서비스시설_공원_1414,15368.179
5149,생활서비스시설_공원_1414,986.388
5152,생활서비스시설_공원_1414,915.029
5155,생활서비스시설_공원_1414,22741.434
5156,생활서비스시설_공원_1414,19018.674
5157,생활서비스시설_공원_1414,48468.470
5178,생활서비스시설_공원_1414,979.575
5179,생활서비스시설_공원_1414,1326.058
5180,생활서비스시설_공원_1414,9677.198
5181,생활서비스시설_공원_1414,14213.572
5182,생활서비스시설_공원_1414,29780.368
5184,생활서비스시설_공원_1414,998.855
5185,생활서비스시설_공원_1414,4620.079
5186,생활서비스시설_공원_1414,5303.772
5187,생활서비스시설_공원_1414,8983.450
5188,생활서비스시설_공원_1414,114345.107
5189,생활서비스시설_공원_1414,69195.797
5190,생활서비스시설_공원_1414,65191.509
5191,생활서비스시설_공원_1414,45164.380
5192,생활서비스시설_공원_1414,881.386
5193,생활서비스시설_공원_1414,828.642
5194,생활서비스시설_공원_1414,74.575
5195,생활서비스시설_공원_1414,2638.668
5196,생활서비스시설_공원_1414,49.232
5202,생활서비스시설_공원_1414,5041.706
5203,생활서비스시설_공원_1414,751.555
5207,생활서비스시설_공원_1414,1225.678
5209,생활서비스시설_공원_1414,1993.655
5210,생활서비스시설_공원_1414,1592.758
5211,생활서비스시설_공원_1414,46766.321
5212,생활서비스시설_공원_1414,91919.705
5216,생활서비스시설_공원_1414,1571.652
5217,생활서비스시설_공원_1414,3221.739
5218,생활서비스시설_공원_1414,19015.624
5223,생활서비스시설_공원_1414,643.798
5225,생활서비스시설_공원_1414,1633.544
5226,생활서비스시설_공원_1414,990.150
5227,생활서비스시설_공원_1414,1419.806
5228,생활서비스시설_공원_1414,290.469
5230,생활서비스시설_공원_1414,3812.434
5231,생활서비스시설_공원_1414,13165.438
5232,생활서비스시설_공원_1414,65600.885
5233,생활서비스시설_공원_1414,50511.583
5253,생활서비스시설_공원_1414,1624.725
5254,생활서비스시설_공원_1414,288.458
5255,생활서비스시설_공원_1414,3139.822
5257,생활서비스시설_공원_1414,346.335
5258,생활서비스시설_공원_1414,2635.065
5259,생활서비스시설_공원_1414,2966.214
5260,생활서비스시설_공원_1414,521.295
5262,생활서비스시설_공원_1414,6551.466
5263,생활서비스시설_공원_1414,5277.257
5264,생활서비스시설_공원_1414,88846.956
5265,생활서비스시설_공원_1414,63885.138
5266,생활서비스시설_공원_1414,133478.761
5267,생활서비스시설_공원_1414,101993.077
5268,생활서비스시설_공원_1414,8911.210
5269,생활서비스시설_공원_1414,3680.412
5270,생활서비스시설_공원_1414,5751.300
5271,생활서비스시설_공원_1414,899.645
5272,생활서비스시설_공원_1414,3656.396
5280,생활서비스시설_공원_1414,1101.203
5282,생활서비스시설_공원_1414,870.558
5283,생활서비스시설_공원_1414,964.244
5284,생활서비스시설_공원_1414,9037.979
5285,생활서비스시설_공원_1414,15299.471
5286,생활서비스시설_공원_1414,66672.031
5287,생활서비스시설_공원_1414,86902.750
5288,생활서비스시설_공원_1414,129941.616
5293,생활서비스시설_공원_1414,7644.919
5295,생활서비스시설_공원_1414,135.680
5296,생활서비스시설_공원_1414,1682.875
5297,생활서비스시설_공원_1414,1497.331
5298,생활서비스시설_공원_1414,1183.159
5299,생활서비스시설_공원_1414,890.925
5302,생활서비스시설_공원_1414,1022.614
5304,생활서비스시설_공원_1414,151.395
5305,생활서비스시설_공원_1414,790.312
5306,생활서비스시설_공원_1414,2345.541
5307,생활서비스시설_공원_1414,13362.934
5308,생활서비스시설_공원_1414,53652.121
5309,생활서비스시설_공원_1414,30787.132
5329,생활서비스시설_공원_1414,979.527
5330,생활서비스시설_공원_1414,1009.367
5331,생활서비스시설_공원_1414,10463.687
5332,생활서비스시설_공원_1414,1006.729
5333,생활서비스시설_공원_1414,898.961
5334,생활서비스시설_공원_1414,10417.016
