fid,id,left,top,right,bottom,row_index,col_index,18도 미만 경사 목록_avgDN,2017공시지가_avg_Land_Value,ResidentialArea,LivingfacilityArea,Data(1014최종)_Label,건물총,건물주거,건축근생,ResidentialAread
"1648","942310","1946387.1587","942771.748507141","1945987.1587","51","21",,"13.3317067936568","654163.725220808","0.555555555555556","0",B,"9","5","0",0.556
"1649","942310","1945987.1587","942771.748507141","1945587.1587","52","21",,"10.3449381242116","885898.354759651","0.6","0.0666666666666667",B,"12","9","1",0.750
"1650","942310","1945587.1587","942771.748507141","1945187.1587","53","21",,"8.14885712446856","1336827.26189197","0.975274725274725","0.00824175824175824",B,"364","355","3",0.975
"1651","942310","1945187.1587","942771.748507141","1944787.1587","54","21",,"2.25614381877615","2416542.66153672","0.811594202898551","0.172101449275362",B,"550","446","95",0.811
"1652","942310","1944787.1587","942771.748507141","1944387.1587","55","21",,"2.48456026212843","2013032.15558367","0.845238095238095","0.148809523809524",B,"167","141","25",0.844
"1653","942310","1944387.1587","942771.748507141","1943987.1587","56","21",,"3.64887025989475","1563837.49611821","0.908536585365854","0.0548780487804878",B,"164","149","9",0.909
"1710","942656","1952187.1587","943118.158668655","1951787.1587","37","22",,"0.883490082956278","3133950.88268767","0.833333333333333","0.0277777777777778",A,"36","30","1",0.833
"1711","942656","1951787.1587","943118.158668655","1951387.1587","38","22",,"0.131854555016516","3279215.86871238","0.454545454545455","0.136363636363636",C,"44","20","6",0.455
"1712","942656","1951387.1587","943118.158668655","1950987.1587","39","22",,"0","2705234.37019007","0.285714285714286","0.285714285714286",B,"56","16","16",0.286
"1713","942656","1950987.1587","943118.158668655","1950587.1587","40","22",,"1.42067281416629","3247167.01915056","0.514450867052023","0.375722543352601",D,"173","89","65",0.514
"1714","942656","1950587.1587","943118.158668655","1950187.1587","41","22",,"8.03952961297109","1694008.88917003","0.794642857142857","0.174107142857143",B,"224","178","39",0.795
"1715","942656","1950187.1587","943118.158668655","1949787.1587","42","22",,"12.3949977222852","960218.220701446","0.938202247191011","0.0112359550561798",B,"178","167","2",0.938
"1716","942656","1949787.1587","943118.158668655","1949387.1587","43","22",,"17.4692442504411","94340.1112911915","1","0",A,"5","5","0",1.000
"1717","942656","1949387.1587","943118.158668655","1948987.1587","44","22",,"16.6473401194755","327381.470819354","0.9125","0.05",A,"80","73","4",0.913
"1718","942656","1948987.1587","943118.158668655","1948587.1587","45","22",,"9.40321515493702","1130208.69708069","0.966037735849057","0.0226415094339623",A,"265","256","6",0.966
"1719","942656","1948587.1587","943118.158668655","1948187.1587","46","22",,"6.02447058475421","1808738.55264507","0.949397590361446","0.0313253012048193",A,"414","394","12",0.952
"1720","942656","1948187.1587","943118.158668655","1947787.1587","47","22",,"0.342904003904678","2177715.08706339","0.717391304347826","0.254658385093168",B,"321","231","81",0.720
"1721","942656","1947787.1587","943118.158668655","1947387.1587","48","22",,"4.8442931985522","2188804.37174308","0.907922912205567","0.0749464668094218",A,"467","424","35",0.908
"1722","942656","1947387.1587","943118.158668655","1946987.1587","49","22",,"2.62930055134113","2983990.55383281","0.794930875576037","0.186635944700461",B,"434","345","81",0.795
"1723","942656","1946987.1587","943118.158668655","1946587.1587","50","22",,"1.64800274997688","3911972.62156879","0.822368421052632","0.164473684210526",D,"456","375","75",0.822
"1724","942656","1946587.1587","943118.158668655","1946187.1587","51","22",,"7.5375209116027","2252006.14394071","0.898648648648649","0.0608108108108108",B,"147","133","8",0.905
"1725","942656","1946187.1587","943118.158668655","1945787.1587","52","22",,"8.18897131443808","1968491.75716321","0.791666666666667","0.0833333333333333",B,"24","19","2",0.792
"1726","942656","1945787.1587","943118.158668655","1945387.1587","53","22",,"7.9370569181447","1304337.34127269","0.823008849557522","0.132743362831858",B,"113","93","15",0.823
"1727","942656","1945387.1587","943118.158668655","1944987.1587","54","22",,"4.39579815904644","1508396.55098816","0.885017421602787","0.0871080139372822",B,"285","253","25",0.888
"1728","942656","1944987.1587","943118.158668655","1944587.1587","55","22",,"6.38490768897161","2236757.06517657","0.926691729323308","0.0601503759398496",B,"529","490","32",0.926
"1729","942656","1944587.1587","943118.158668655","1944187.1587","56","22",,"2.60058186637165","2721251.00597174","0.553191489361702","0.340425531914894",B,"92","51","32",0.554
"1730","942656","1944187.1587","943118.158668655","1943787.1587","57","22",,"1.64405588937422","2275721.08709684","0.906542056074766","0.0747663551401869",B,"318","288","24",0.906
"1731","942656","1943787.1587","943118.158668655","1943387.1587","58","22",,"2.98095350953432","2257003.96812308","0.894957983193277","0.092436974789916",B,"471","426","39",0.904
"1732","942656","1943387.1587","943118.158668655","1942987.1587","59","22",,"1.32363830934561","2206119.77268368","0.813333333333333","0.16",B,"373","304","59",0.815
"1786","943003","1951987.1587","943464.568830168","1951587.1587","37","23",,"0.925185713530107","2422939.25790686","0.939393939393939","0",A,"33","31","0",0.939
"1787","943003","1951587.1587","943464.568830168","1951187.1587","38","23",,"0","3814065.22209956","0.385964912280702","0.192982456140351",C,"57","22","11",0.386
"1788","943003","1951187.1587","943464.568830168","1950787.1587","39","23",,"1.21299755191296","3174182.61910739","0.565789473684211","0.230263157894737",A,"151","86","34",0.570
"1789","943003","1950787.1587","943464.568830168","1950387.1587","40","23",,"9.8227234635669","954277.208603769","0.58974358974359","0.179487179487179",B,"39","23","7",0.590
"1790","943003","1950387.1587","943464.568830168","1949987.1587","41","23",,"14.0731918618072","965274.795620873","0.9375","0.0078125",A,"128","120","1",0.938
"1791","943003","1949987.1587","943464.568830168","1949587.1587","42","23",,"11.21660645888","1253010.79644025","0.94392523364486","0.0373831775700935",A,"106","100","4",0.943
"1793","943003","1949187.1587","943464.568830168","1948787.1587","44","23",,"8.2130535409623","956890.193645877","0.877697841726619","0.0503597122302158",A,"139","122","7",0.878
"1794","943003","1948787.1587","943464.568830168","1948387.1587","45","23",,"2.73733662266006","1879087.34765142","0.916483516483516","0.0681318681318681",A,"455","417","31",0.916
"1795","943003","1948387.1587","943464.568830168","1947987.1587","46","23",,"2.03231599974386","2278943.45063345","0.732057416267943","0.251196172248804",B,"416","306","103",0.736
"1796","943003","1947987.1587","943464.568830168","1947587.1587","47","23",,"0.0996535097471263","2360308.36876566","0.762237762237762","0.20979020979021",B,"286","218","60",0.762
"1797","943003","1947587.1587","943464.568830168","1947187.1587","48","23",,"3.27469723026661","2329986.62211457","0.849382716049383","0.128395061728395",B,"405","344","52",0.849
"1798","943003","1947187.1587","943464.568830168","1946787.1587","49","23",,"0.0501323835267307","3498648.02759566","0.689655172413793","0.288793103448276",D,"232","160","67",0.690
"1799","943003","1946787.1587","943464.568830168","1946387.1587","50","23",,"1.22874489819057","4718077.93909851","0.625","0.03125",C,"32","20","1",0.625
"1800","943003","1946387.1587","943464.568830168","1945987.1587","51","23",,"3.23284135981602","3383861.28954595","0.85","0.15",C,"20","17","3",0.850
"1801","943003","1945987.1587","943464.568830168","1945587.1587","52","23",,"8.09604018878407","1773743.84581","0.6","0.333333333333333",A,"15","9","5",0.600
"1802","943003","1945587.1587","943464.568830168","1945187.1587","53","23",,"2.75053910423012","2589618.81444649","0.58","0.38",B,"148","85","57",0.574
"1803","943003","1945187.1587","943464.568830168","1944787.1587","54","23",,"4.68487905175671","2315104.89459727","0.749152542372881","0.159322033898305",B,"293","219","47",0.747
"1804","943003","1944787.1587","943464.568830168","1944387.1587","55","23",,"1.17767990249133","2900543.35010845","0.726315789473684","0.189473684210526",B,"94","68","18",0.723
"1805","943003","1944387.1587","943464.568830168","1943987.1587","56","23",,"0.878086574570699","2661076.94220753","0.4","0.421052631578947",B,"95","38","40",0.400
"1806","943003","1943987.1587","943464.568830168","1943587.1587","57","23",,"0.741821265131043","3437212.11172654","0.641711229946524","0.283422459893048",D,"187","120","53",0.642
"1863","943349","1951787.1587","943810.978991682","1951387.1587","38","24",,"0.52395047834215","2921504.81493407","0.513513513513513","0.324324324324324",B,"37","19","12",0.514
"1864","943349","1951387.1587","943810.978991682","1950987.1587","39","24",,"0.26842164536515","4246918.98139","0.2","0.325",C,"40","8","13",0.200
"1865","943349","1950987.1587","943810.978991682","1950587.1587","40","24",,"1.69896309748551","3001468.02030976","0.669902912621359","0.150485436893204",A,"203","138","30",0.680
"1866","943349","1950587.1587","943810.978991682","1950187.1587","41","24",,"5.30745056248152","2483539.19603082","0.883534136546185","0.0642570281124498",A,"247","219","15",0.887
"1867","943349","1950187.1587","943810.978991682","1949787.1587","42","24",,"2.88193662511038","2575347.28695713","0.792982456140351","0.133333333333333",B,"285","226","38",0.793
"1868","943349","1949787.1587","943810.978991682","1949387.1587","43","24",,"3.56105928870448","2968120.62704958","0.789156626506024","0.192771084337349",A,"166","131","32",0.789
"1869","943349","1949387.1587","943810.978991682","1948987.1587","44","24",,"17.7475060198923","590449.934264001","0.583333333333333","0",A,"12","7","0",0.583
"1870","943349","1948987.1587","943810.978991682","1948587.1587","45","24",,"8.98709614111101","1733259.61603913","0.906698564593301","0.0789473684210526",A,"418","379","33",0.907
"1871","943349","1948587.1587","943810.978991682","1948187.1587","46","24",,"2.24004741748161","2760467.99809897","0.732824427480916","0.236641221374046",B,"393","288","93",0.733
"1872","943349","1948187.1587","943810.978991682","1947787.1587","47","24",,"0","2355015.78868922","0.770833333333333","0.205357142857143",B,"336","259","69",0.771
"1873","943349","1947787.1587","943810.978991682","1947387.1587","48","24",,"0","3235181.37560711","0.623563218390805","0.316091954022989",D,"348","217","110",0.624
"1874","943349","1947387.1587","943810.978991682","1946987.1587","49","24",,"0.445695061311135","2953750.01542395","0.636015325670498","0.245210727969349",B,"257","166","64",0.646
"1875","943349","1946987.1587","943810.978991682","1946587.1587","50","24",,"0.584952556061342","4872273.99430635","0.8125","0.0625",C,"31","26","2",0.839
"1876","943349","1946587.1587","943810.978991682","1946187.1587","51","24",,"0.132338120998399","4943472.88956399","0.416666666666667","0.277777777777778",D,"36","15","10",0.417
"1877","943349","1946187.1587","943810.978991682","1945787.1587","52","24",,"2.37157743967218","3621646.58247687","0.785714285714286","0.107142857142857",C,"28","22","3",0.786
"1878","943349","1945787.1587","943810.978991682","1945387.1587","53","24",,"0.990538314924298","2903938.60220086","0.52","0.28",A,"50","26","14",0.520
"1879","943349","1945387.1587","943810.978991682","1944987.1587","54","24",,"2.81607427417236","2831790.82109397","0.535353535353535","0.343434343434343",B,"98","52","34",0.531
"1880","943349","1944987.1587","943810.978991682","1944587.1587","55","24",,"0.02002682268268","2890682.28773824","0.555555555555556","0.277777777777778",B,"17","10","4",0.588
"1881","943349","1944587.1587","943810.978991682","1944187.1587","56","24",,"0.676392613048701","2894159.79328407","0.485714285714286","0.371428571428571",B,"31","16","10",0.516
"1882","943349","1944187.1587","943810.978991682","1943787.1587","57","24",,"0.173759343737498","1934266.46551582","0.790322580645161","0.129032258064516",B,"62","49","8",0.790
"1935","943696","1953187.1587","944157.389153196","1952787.1587","34","25",,"3.62903018821813","307042.744973283","0","1",B,"1","0","1",0.000
"1940","943696","1951187.1587","944157.389153196","1950787.1587","39","25",,"1.65855162375168","3560278.29736343","0.609756097560976","0.268292682926829",C,"81","50","21",0.617
"1941","943696","1950787.1587","944157.389153196","1950387.1587","40","25",,"1.76540580269254","3485512.82007258","0.647959183673469","0.25",C,"194","127","49",0.655
"1942","943696","1950387.1587","944157.389153196","1949987.1587","41","25",,"0.883870829317562","4364292.21120901","0.488721804511278","0.466165413533835",D,"263","129","122",0.490
"1943","943696","1949987.1587","944157.389153196","1949587.1587","42","25",,"4.55167071366047","2882150.59314723","0.943127962085308","0.028436018957346",A,"420","396","12",0.943
"1944","943696","1949587.1587","944157.389153196","1949187.1587","43","25",,"5.13932146656413","2403987.32909877","0.940509915014164","0.0453257790368272",B,"353","332","16",0.941
"1945","943696","1949187.1587","944157.389153196","1948787.1587","44","25",,"2.61617861285448","2657987.01458462","0.785714285714286","0.178571428571429",B,"364","286","65",0.786
"1946","943696","1948787.1587","944157.389153196","1948387.1587","45","25",,"5.1826157800478","2516332.34738687","0.819753086419753","0.150617283950617",B,"402","330","60",0.821
"1947","943696","1948387.1587","944157.389153196","1947987.1587","46","25",,"2.32491263881075","3286305.8242844","0.669230769230769","0.303846153846154",D,"260","174","79",0.669
"1948","943696","1947987.1587","944157.389153196","1947587.1587","47","25",,"0","5018728.4933632","0.434782608695652","0.463768115942029",D,"69","30","32",0.435
"1949","943696","1947587.1587","944157.389153196","1947187.1587","48","25",,"0","4250872.63535966","0.593220338983051","0.288135593220339",C,"117","70","34",0.598
"1950","943696","1947187.1587","944157.389153196","1946787.1587","49","25",,"0.808128533297988","4560361.28363239","0.8125","0",,"15","13","0",0.867
"1951","943696","1946787.1587","944157.389153196","1946387.1587","50","25",,"0.610329164347192","4796121.6422462","0.583333333333333","0.0416666666666667",C,"24","14","1",0.583
"1952","943696","1946387.1587","944157.389153196","1945987.1587","51","25",,"0.852665817336341","3934073.23302815","0.652173913043478","0.0434782608695652",C,"23","15","1",0.652
"1953","943696","1945987.1587","944157.389153196","1945587.1587","52","25",,"2.30141394309151","2110074.31697985","0.531914893617021","0.393617021276596",B,"93","49","37",0.527
"1954","943696","1945587.1587","944157.389153196","1945187.1587","53","25",,"7.95874120942935","2355698.47150732","0.87218045112782","0.0676691729323308",B,"132","115","9",0.871
