fid,2017공시지가_avg_Land_Value,2017공시지가_avg_Land_Value_2
2922,2357448.05961355,2966254.94309214
2999,2804078.76480615,2966254.94309214
2998,2680926.13839473,2966254.94309214
2925,2579968.42700424,3450650.39932663
2923,2966254.94309214,3450650.39932663
3000,2276160.07173248,3450650.39932663
2999,2804078.76480615,3450650.39932663
2926,2199126.58554951,2579968.42700424
2924,3450650.39932663,2579968.42700424
3001,1141782.05403398,2579968.42700424
3000,2276160.07173248,2579968.42700424
2927,2691419.25624931,2199126.58554951
2925,2579968.42700424,2199126.58554951
3002,3019251.00399361,2199126.58554951
3001,1141782.05403398,2199126.58554951
2928,3464129.72370391,2691419.25624931
2926,2199126.58554951,2691419.25624931
3003,3188453.72588758,2691419.25624931
3002,3019251.00399361,2691419.25624931
2929,4027053.84914113,3464129.72370391
2927,2691419.25624931,3464129.72370391
3004,4971696.09528937,3464129.72370391
3003,3188453.72588758,3464129.72370391
2930,6397938.74177292,4027053.84914113
2928,3464129.72370391,4027053.84914113
3005,7435740.04563325,4027053.84914113
3004,4971696.09528937,4027053.84914113
2931,4791186.73103925,6397938.74177292
2929,4027053.84914113,6397938.74177292
3006,5919255.0077167,6397938.74177292
3005,7435740.04563325,6397938.74177292
2932,1584642.84080827,4791186.73103925
2930,6397938.74177292,4791186.73103925
3007,3533154.89521347,4791186.73103925
3006,5919255.0077167,4791186.73103925
2931,4791186.73103925,1584642.84080827
3007,3533154.89521347,1584642.84080827
2936,7759475.52134819,4406562.52558384
3011,5194978.01418252,4406562.52558384
2935,4406562.52558384,7759475.52134819
2937,6183635.86252849,7759475.52134819
3012,6423457.37318422,7759475.52134819
3011,5194978.01418252,7759475.52134819
2936,7759475.52134819,6183635.86252849
2938,1746765.27385842,6183635.86252849
3013,3576262.31546397,6183635.86252849
3012,6423457.37318422,6183635.86252849
2937,6183635.86252849,1746765.27385842
2939,949827.803457274,1746765.27385842
3014,5866447.09720051,1746765.27385842
3013,3576262.31546397,1746765.27385842
2938,1746765.27385842,949827.803457274
2940,2461742.36047563,949827.803457274
3015,850672.386276333,949827.803457274
3014,5866447.09720051,949827.803457274
2939,949827.803457274,2461742.36047563
2941,2901236.81594471,2461742.36047563
3016,2272718.34503118,2461742.36047563
3015,850672.386276333,2461742.36047563
2940,2461742.36047563,2901236.81594471
2942,2702886.32543945,2901236.81594471
3017,2213065.75609378,2901236.81594471
3016,2272718.34503118,2901236.81594471
2941,2901236.81594471,2702886.32543945
2943,2796899.92193991,2702886.32543945
3018,2587855.95682701,2702886.32543945
3017,2213065.75609378,2702886.32543945
2942,2702886.32543945,2796899.92193991
2944,2930437.40741915,2796899.92193991
3019,2894121.90547894,2796899.92193991
3018,2587855.95682701,2796899.92193991
2943,2796899.92193991,2930437.40741915
2945,2835698.87255283,2930437.40741915
3020,3119323.63030836,2930437.40741915
3019,2894121.90547894,2930437.40741915
2944,2930437.40741915,2835698.87255283
2946,2318419.924334,2835698.87255283
3021,1838670.4035184,2835698.87255283
3020,3119323.63030836,2835698.87255283
2945,2835698.87255283,2318419.924334
2947,1072652.85225138,2318419.924334
3022,800281.940112683,2318419.924334
3021,1838670.4035184,2318419.924334
2946,2318419.924334,1072652.85225138
2948,2688907.11074988,1072652.85225138
3023,2189998.9342829,1072652.85225138
3022,800281.940112683,1072652.85225138
2947,1072652.85225138,2688907.11074988
2949,3050960.31101676,2688907.11074988
3024,2633344.30815165,2688907.11074988
3023,2189998.9342829,2688907.11074988
2948,2688907.11074988,3050960.31101676
2950,1943969.21672093,3050960.31101676
3025,2481806.63989026,3050960.31101676
3024,2633344.30815165,3050960.31101676
2949,3050960.31101676,1943969.21672093
2951,2894136.22417936,1943969.21672093
3026,1218577.400351,1943969.21672093
3025,2481806.63989026,1943969.21672093
2950,1943969.21672093,2894136.22417936
2952,1728984.26419899,2894136.22417936
3027,2493135.65932887,2894136.22417936
3026,1218577.400351,2894136.22417936
2951,2894136.22417936,1728984.26419899
3028,2572170.34323447,1728984.26419899
3027,2493135.65932887,1728984.26419899
2955,1349256.14072221,1028464.95201
3030,1627570.62640633,1028464.95201
3029,1511923.83036839,1028464.95201
2954,1028464.95201,1349256.14072221
3031,2889907.8338679,1349256.14072221
3030,1627570.62640633,1349256.14072221
2958,2329542.90773146,793038.848058787
3033,810714.522255096,793038.848058787
2957,793038.848058787,2329542.90773146
3033,810714.522255096,2329542.90773146
2909,1810325.76762711,2575653.82043352
2910,2203703.36160115,2575653.82043352
2986,3266559.3977138,2575653.82043352
2911,2442619.17622692,3266559.3977138
2910,2203703.36160115,3266559.3977138
2985,2575653.82043352,3266559.3977138
2987,4715171.78460382,3266559.3977138
2911,2442619.17622692,4715171.78460382
2986,3266559.3977138,4715171.78460382
2912,2257766.34816765,4715171.78460382
2988,2367170.63666309,4715171.78460382
2912,2257766.34816765,2367170.63666309
2987,4715171.78460382,2367170.63666309
2913,3353271.95756528,2367170.63666309
2989,2590442.887007,2367170.63666309
2914,2541070.9554051,2590442.887007
2913,3353271.95756528,2590442.887007
2990,2460705.59605359,2590442.887007
2988,2367170.63666309,2590442.887007
2915,2440674.8698408,2460705.59605359
2914,2541070.9554051,2460705.59605359
2991,2330671.07617592,2460705.59605359
2989,2590442.887007,2460705.59605359
2916,2485196.59775351,2330671.07617592
2915,2440674.8698408,2330671.07617592
2992,3333551.20840347,2330671.07617592
2990,2460705.59605359,2330671.07617592
2917,2416842.48173505,3333551.20840347
2916,2485196.59775351,3333551.20840347
2993,2617831.6052765,3333551.20840347
2991,2330671.07617592,3333551.20840347
2918,2268494.30525746,2617831.6052765
2917,2416842.48173505,2617831.6052765
2994,2523171.74414962,2617831.6052765
2992,3333551.20840347,2617831.6052765
2919,2810506.34565983,2523171.74414962
2918,2268494.30525746,2523171.74414962
2995,2439497.97130703,2523171.74414962
2993,2617831.6052765,2523171.74414962
2920,2871178.54553349,2439497.97130703
2919,2810506.34565983,2439497.97130703
2996,2234468.07343093,2439497.97130703
2994,2523171.74414962,2439497.97130703
2921,2144933.36608677,2234468.07343093
2920,2871178.54553349,2234468.07343093
2997,2025266.0926096,2234468.07343093
2995,2439497.97130703,2234468.07343093
2922,2357448.05961355,2025266.0926096
2921,2144933.36608677,2025266.0926096
2998,2680926.13839473,2025266.0926096
2996,2234468.07343093,2025266.0926096
2923,2966254.94309214,2680926.13839473
2922,2357448.05961355,2680926.13839473
2999,2804078.76480615,2680926.13839473
2997,2025266.0926096,2680926.13839473
2924,3450650.39932663,2804078.76480615
2923,2966254.94309214,2804078.76480615
3000,2276160.07173248,2804078.76480615
2998,2680926.13839473,2804078.76480615
2925,2579968.42700424,2276160.07173248
2924,3450650.39932663,2276160.07173248
3001,1141782.05403398,2276160.07173248
2999,2804078.76480615,2276160.07173248
2926,2199126.58554951,1141782.05403398
2925,2579968.42700424,1141782.05403398
3002,3019251.00399361,1141782.05403398
3000,2276160.07173248,1141782.05403398
2927,2691419.25624931,3019251.00399361
2926,2199126.58554951,3019251.00399361
3003,3188453.72588758,3019251.00399361
3001,1141782.05403398,3019251.00399361
2928,3464129.72370391,3188453.72588758
2927,2691419.25624931,3188453.72588758
3004,4971696.09528937,3188453.72588758
3002,3019251.00399361,3188453.72588758
2929,4027053.84914113,4971696.09528937
2928,3464129.72370391,4971696.09528937
3005,7435740.04563325,4971696.09528937
3003,3188453.72588758,4971696.09528937
2930,6397938.74177292,7435740.04563325
2929,4027053.84914113,7435740.04563325
3006,5919255.0077167,7435740.04563325
3004,4971696.09528937,7435740.04563325
2931,4791186.73103925,5919255.0077167
2930,6397938.74177292,5919255.0077167
3007,3533154.89521347,5919255.0077167
3005,7435740.04563325,5919255.0077167
2932,1584642.84080827,3533154.89521347
2931,4791186.73103925,3533154.89521347
3006,5919255.0077167,3533154.89521347
2935,4406562.52558384,5194978.01418252
2936,7759475.52134819,5194978.01418252
3012,6423457.37318422,5194978.01418252
2936,7759475.52134819,6423457.37318422
2937,6183635.86252849,6423457.37318422
3013,3576262.31546397,6423457.37318422
3011,5194978.01418252,6423457.37318422
2937,6183635.86252849,3576262.31546397
2938,1746765.27385842,3576262.31546397
3014,5866447.09720051,3576262.31546397
3012,6423457.37318422,3576262.31546397
2938,1746765.27385842,5866447.09720051
2939,949827.803457274,5866447.09720051
3015,850672.386276333,5866447.09720051
3013,3576262.31546397,5866447.09720051
2939,949827.803457274,850672.386276333
2940,2461742.36047563,850672.386276333
3016,2272718.34503118,850672.386276333
3014,5866447.09720051,850672.386276333
2940,2461742.36047563,2272718.34503118
2941,2901236.81594471,2272718.34503118
3017,2213065.75609378,2272718.34503118
3015,850672.386276333,2272718.34503118
2941,2901236.81594471,2213065.75609378
2942,2702886.32543945,2213065.75609378
3018,2587855.95682701,2213065.75609378
3016,2272718.34503118,2213065.75609378
2942,2702886.32543945,2587855.95682701
2943,2796899.92193991,2587855.95682701
3019,2894121.90547894,2587855.95682701
3017,2213065.75609378,2587855.95682701
2943,2796899.92193991,2894121.90547894
2944,2930437.40741915,2894121.90547894
3020,3119323.63030836,2894121.90547894
3018,2587855.95682701,2894121.90547894
2944,2930437.40741915,3119323.63030836
2945,2835698.87255283,3119323.63030836
3021,1838670.4035184,3119323.63030836
3019,2894121.90547894,3119323.63030836
2945,2835698.87255283,1838670.4035184
2946,2318419.924334,1838670.4035184
3022,800281.940112683,1838670.4035184
3020,3119323.63030836,1838670.4035184
2946,2318419.924334,800281.940112683
2947,1072652.85225138,800281.940112683
3023,2189998.9342829,800281.940112683
3021,1838670.4035184,800281.940112683
2947,1072652.85225138,2189998.9342829
2948,2688907.11074988,2189998.9342829
3024,2633344.30815165,2189998.9342829
3022,800281.940112683,2189998.9342829
2948,2688907.11074988,2633344.30815165
2949,3050960.31101676,2633344.30815165
3025,2481806.63989026,2633344.30815165
3023,2189998.9342829,2633344.30815165
2949,3050960.31101676,2481806.63989026
2950,1943969.21672093,2481806.63989026
3026,1218577.400351,2481806.63989026
3024,2633344.30815165,2481806.63989026
2950,1943969.21672093,1218577.400351
2951,2894136.22417936,1218577.400351
3027,2493135.65932887,1218577.400351
3025,2481806.63989026,1218577.400351
2951,2894136.22417936,2493135.65932887
2952,1728984.26419899,2493135.65932887
3028,2572170.34323447,2493135.65932887
3026,1218577.400351,2493135.65932887
2952,1728984.26419899,2572170.34323447
3029,1511923.83036839,2572170.34323447
3027,2493135.65932887,2572170.34323447
2954,1028464.95201,1511923.83036839
3030,1627570.62640633,1511923.83036839
3028,2572170.34323447,1511923.83036839
2954,1028464.95201,1627570.62640633
2955,1349256.14072221,1627570.62640633
3031,2889907.8338679,1627570.62640633
3029,1511923.83036839,1627570.62640633
2955,1349256.14072221,2889907.8338679
3030,1627570.62640633,2889907.8338679
2957,793038.848058787,810714.522255096
2958,2329542.90773146,810714.522255096
3063,3896608.00315546,1869590.56077793
3137,2057388.6733133,1869590.56077793
3138,2288737.60498734,1869590.56077793
3062,1869590.56077793,3896608.00315546
3138,2288737.60498734,3896608.00315546
3139,1874657.44237268,3896608.00315546
3064,3547798.72296929,3896608.00315546
3063,3896608.00315546,3547798.72296929
3139,1874657.44237268,3547798.72296929
3065,2362031.11758362,3547798.72296929
3140,3765172.5612927,3547798.72296929
3066,2604050.4380168,2362031.11758362
3064,3547798.72296929,2362031.11758362
3140,3765172.5612927,2362031.11758362
3141,4047274.97472224,2362031.11758362
3067,2739229.20681398,2604050.4380168
3065,2362031.11758362,2604050.4380168
3141,4047274.97472224,2604050.4380168
3142,2508522.95661568,2604050.4380168
3068,2994491.8707936,2739229.20681398
3066,2604050.4380168,2739229.20681398
3142,2508522.95661568,2739229.20681398
3143,2338437.2628918,2739229.20681398
3069,2233129.19013978,2994491.8707936
3067,2739229.20681398,2994491.8707936
3143,2338437.2628918,2994491.8707936
3144,2642685.85690987,2994491.8707936
3070,2099428.38548109,2233129.19013978
3068,2994491.8707936,2233129.19013978
3144,2642685.85690987,2233129.19013978
3071,2444471.23951058,2099428.38548109
3069,2233129.19013978,2099428.38548109
3072,2227436.44187719,2444471.23951058
3070,2099428.38548109,2444471.23951058
3073,2277206.65935844,2227436.44187719
3071,2444471.23951058,2227436.44187719
3074,2545276.46123873,2277206.65935844
3072,2227436.44187719,2277206.65935844
3149,1684067.2776801,2277206.65935844
3075,2440968.21529927,2545276.46123873
3073,2277206.65935844,2545276.46123873
3149,1684067.2776801,2545276.46123873
3150,2207481.57919597,2545276.46123873
3076,1245485.07102239,2440968.21529927
3074,2545276.46123873,2440968.21529927
3150,2207481.57919597,2440968.21529927
3151,1273801.85881841,2440968.21529927
3075,2440968.21529927,1245485.07102239
3151,1273801.85881841,1245485.07102239
3152,2086432.58776593,1245485.07102239
3079,2858418.89156119,2266980.77427993
3153,2247271.07936505,2266980.77427993
3154,2320246.65536959,2266980.77427993
3080,5464041.14563216,2858418.89156119
3078,2266980.77427993,2858418.89156119
3154,2320246.65536959,2858418.89156119
3155,3110942.09586999,2858418.89156119
3081,8174217.6290283,5464041.14563216
3079,2858418.89156119,5464041.14563216
3155,3110942.09586999,5464041.14563216
3156,4899102.58505303,5464041.14563216
3082,6307121.27953036,8174217.6290283
3080,5464041.14563216,8174217.6290283
3156,4899102.58505303,8174217.6290283
3157,4568844.77773419,8174217.6290283
3083,5144450.80341528,6307121.27953036
3081,8174217.6290283,6307121.27953036
3157,4568844.77773419,6307121.27953036
3158,3134743.74456335,6307121.27953036
3082,6307121.27953036,5144450.80341528
3158,3134743.74456335,5144450.80341528
3159,4384859.93508208,5144450.80341528
3089,4439367.33792681,5241511.29859695
3164,5312301.9431048,5241511.29859695
3090,9083638.52907118,4439367.33792681
3088,5241511.29859695,4439367.33792681
3164,5312301.9431048,4439367.33792681
3165,8934255.98071725,4439367.33792681
3091,4583424.76803474,9083638.52907118
3089,4439367.33792681,9083638.52907118
3165,8934255.98071725,9083638.52907118
3166,9023395.32792437,9083638.52907118
3090,9083638.52907118,4583424.76803474
3092,1205439.85887314,4583424.76803474
3166,9023395.32792437,4583424.76803474
3167,4344824.01304032,4583424.76803474
3091,4583424.76803474,1205439.85887314
3093,2813605.77980398,1205439.85887314
3167,4344824.01304032,1205439.85887314
3168,2318644.30595672,1205439.85887314
3092,1205439.85887314,2813605.77980398
3094,3858231.77265861,2813605.77980398
3168,2318644.30595672,2813605.77980398
3169,2312121.06790986,2813605.77980398
3093,2813605.77980398,3858231.77265861
3095,2814087.58051335,3858231.77265861
3169,2312121.06790986,3858231.77265861
3170,1312664.31990143,3858231.77265861
3094,3858231.77265861,2814087.58051335
3096,2892633.83202743,2814087.58051335
3170,1312664.31990143,2814087.58051335
3171,2258517.87512646,2814087.58051335
3095,2814087.58051335,2892633.83202743
3097,2760927.00633977,2892633.83202743
3171,2258517.87512646,2892633.83202743
3172,3763466.6130623,2892633.83202743
3096,2892633.83202743,2760927.00633977
